sku,Warehouse1,Warehouse2,Warehouse3,Warehouse4,Warehouse5,Warehouse6,Warehouse7,Warehouse8
773645,0,0,0,0,0,0,0,0
773648,0,0,0,0,0,0,0,0
773654,0,0,0,0,0,0,0,0
773657,0,0,0,0,0,0,0,0
773662,0,0,0,0,0,0,0,0
773665,0,0,0,0,0,0,0,0
773666,0,0,0,0,0,0,0,0
773670,0,0,0,0,0,0,0,0
773673,0,0,0,0,0,0,0,0
773675,0,0,0,0,0,0,0,0
773681,0,0,0,0,0,0,0,0
773683,0,0,0,0,0,0,0,0
773684,0,0,0,0,0,0,0,0
773689,0,0,0,0,0,0,0,0
773690,0,0,0,0,0,0,0,0
773693,0,0,0,0,0,0,0,0
773697,0,0,0,0,0,0,0,0
773699,0,0,0,0,0,0,0,0
773706,0,0,0,0,0,0,0,0
773707,0,0,0,0,0,0,0,0
773715,0,0,0,0,0,0,0,0
773719,0,0,0,0,0,0,0,0
773720,0,0,0,0,0,0,0,0
773723,0,0,0,0,0,0,0,0
773727,0,0,0,0,0,0,0,0
773735,0,0,0,0,0,0,0,0
773743,0,0,0,0,0,0,0,0
773744,0,0,0,0,0,0,0,0
773751,0,0,0,0,0,0,0,0
773764,0,0,0,0,0,0,0,0
773768,0,0,0,0,0,0,0,0
773773,0,0,0,0,0,0,0,0
773775,0,0,0,0,0,0,0,0
773778,0,0,0,0,0,0,0,0
773786,0,0,0,0,0,0,0,0
773791,0,0,0,0,0,0,0,0
773794,0,0,0,0,0,0,0,0
773799,0,0,0,0,0,0,0,0
773805,0,0,0,0,0,0,0,0
773817,0,0,0,0,0,0,0,0
773830,0,0,0,0,0,0,0,0
773836,0,0,0,0,0,0,0,0
773840,0,0,0,0,0,0,0,0
773843,0,0,0,0,0,0,0,0
773848,0,0,0,0,0,0,0,0
773850,0,0,0,0,0,0,0,0
773874,0,0,0,0,0,0,0,0
773881,0,0,0,0,0,0,0,0
773891,0,0,0,0,0,0,0,0
773897,0,0,0,0,0,0,0,0
773904,0,0,0,0,0,0,0,0
773905,0,0,0,0,0,0,0,0
773911,0,0,0,0,0,0,0,0
773913,0,0,0,0,0,0,0,0
773915,0,0,0,0,0,0,0,0
773921,0,0,0,0,0,0,0,0
773924,0,0,0,0,0,0,0,0
773935,0,0,0,0,0,0,0,0
773948,0,0,0,0,0,0,0,0
773949,0,0,0,0,0,0,0,0
773954,0,0,0,0,0,0,0,0
773956,0,0,0,0,0,0,0,0
773959,0,0,0,0,0,0,0,0
773962,0,0,0,0,0,0,0,0
773964,0,0,0,0,0,0,0,0
773966,0,0,0,0,0,0,0,0
773970,0,0,0,0,0,0,0,0
773972,0,0,0,0,0,0,0,0
773973,0,0,0,0,0,0,0,0
773999,0,0,0,0,0,0,0,0
774000,0,0,0,0,0,0,0,0
774006,0,0,0,0,0,0,0,0
774014,0,0,0,0,0,0,0,0
774017,0,0,0,0,0,0,0,0
774022,0,0,0,0,0,0,0,0
774024,0,0,0,0,0,0,0,0
774029,0,0,0,0,0,0,0,0
774031,0,0,0,0,0,0,0,0
774040,0,0,0,0,0,0,0,0
774048,0,0,0,0,0,0,0,0
774049,0,0,0,0,0,0,0,0
774051,0,0,0,0,0,0,0,0
774055,0,0,0,0,0,0,0,0
774057,0,0,0,0,0,0,0,0
774062,0,0,0,0,0,0,0,0
774065,0,0,0,0,0,0,0,0
774069,0,0,0,0,0,0,0,0
774079,0,0,0,0,0,0,0,0
774081,0,0,0,0,0,0,0,0
774085,0,0,0,0,0,0,0,0
774093,0,0,0,0,0,0,0,0
774102,0,0,0,0,0,0,0,0
774103,0,0,0,0,0,0,0,0
774109,0,0,0,0,0,0,0,0
774111,0,0,0,0,0,0,0,0
774116,0,0,0,0,0,0,0,0
774123,0,0,0,0,0,0,0,0
774130,0,0,0,0,0,0,0,0
774135,0,0,0,0,0,0,0,0
774138,0,0,0,0,0,0,0,0
774143,0,0,0,0,0,0,0,0
774146,0,0,0,0,0,0,0,0
774150,0,0,0,0,0,0,0,0
774154,0,0,0,0,0,0,0,0
774155,0,0,0,0,0,0,0,0
774168,0,0,0,0,0,0,0,0
774178,0,0,0,0,0,0,0,0
774185,0,0,0,0,0,0,0,0
774189,0,0,0,0,0,0,0,0
774192,0,0,0,0,0,0,0,0
774200,0,0,0,0,0,0,0,0
774208,0,0,0,0,0,0,0,0
774215,0,0,0,0,0,0,0,0
774219,0,0,0,0,0,0,0,0
774222,0,0,0,0,0,0,0,0
774226,0,0,0,0,0,0,0,0
774227,0,0,0,0,0,0,0,0
774234,0,0,0,0,0,0,0,0
774237,0,0,0,0,0,0,0,0
774239,0,0,0,0,0,0,0,0
774242,0,0,0,0,0,0,0,0
774243,0,0,0,0,0,0,0,0
774246,0,0,0,0,0,0,0,0
774250,0,0,0,0,0,0,0,0
774253,0,0,0,0,0,0,0,0
774259,0,0,0,0,0,0,0,0
774267,0,0,0,0,0,0,0,0
774275,0,0,0,0,0,0,0,0
774278,0,0,0,0,0,0,0,0
774282,0,0,0,0,0,0,0,0
774283,0,0,0,0,0,0,0,0
774284,0,0,0,0,0,0,0,0
774291,0,0,0,0,0,0,0,0
774294,0,0,0,0,0,0,0,0
774309,0,0,0,0,0,0,0,0
774317,0,0,0,0,0,0,0,0
774325,0,0,0,0,0,0,0,0
774326,0,0,0,0,0,0,0,0
774332,0,0,0,0,0,0,0,0
774333,0,0,0,0,0,0,0,0
774335,0,0,0,0,0,0,0,0
774340,0,0,0,0,0,0,0,0
774353,0,0,0,0,0,0,0,0
774367,0,0,0,0,0,0,0,0
774371,0,0,0,0,0,0,0,0
774380,0,0,0,0,0,0,0,0
774383,0,0,0,0,0,0,0,0
774399,0,0,0,0,0,0,0,0
774405,0,0,0,0,0,0,0,0
774415,0,0,0,0,0,0,0,0
774421,0,0,0,0,0,0,0,0
774451,0,0,0,0,0,0,0,0
774456,0,0,0,0,0,0,0,0
774472,0,0,0,0,0,0,0,0
774479,0,0,0,0,0,0,0,0
774481,0,0,0,0,0,0,0,0
774488,0,0,0,0,0,0,0,0
774499,0,0,0,0,0,0,0,0
774507,0,0,0,0,0,0,0,0
774512,0,0,0,0,0,0,0,0
774515,0,0,0,0,0,0,0,0
774531,0,0,0,0,0,0,0,0
774537,0,0,0,0,0,0,0,0
774549,0,0,0,0,0,0,0,0
774556,0,0,0,0,0,0,0,0
774558,0,0,0,0,0,0,0,0
774564,0,0,0,0,0,0,0,0
774570,0,0,0,0,0,0,0,0
774588,0,0,0,0,0,0,0,0
774611,0,0,0,0,0,0,0,0
774628,0,0,0,0,0,0,0,0
774634,0,0,0,0,0,0,0,0
774635,0,0,0,0,0,0,0,0
774638,0,0,0,0,0,0,0,0
774642,0,0,0,0,0,0,0,0
774647,0,0,0,0,0,0,0,0
774656,0,0,0,0,0,0,0,0
774659,0,0,0,0,0,0,0,0
774665,0,0,0,0,0,0,0,0
774666,0,0,0,0,0,0,0,0
774673,0,0,0,0,0,0,0,0
774677,0,0,0,0,0,0,0,0
774680,0,0,0,0,0,0,0,0
774683,0,0,0,0,0,0,0,0
774692,0,0,0,0,0,0,0,0
774697,0,0,0,0,0,0,0,0
774709,0,0,0,0,0,0,0,0
774710,0,0,0,0,0,0,0,0
774718,0,0,0,0,0,0,0,0
774727,0,0,0,0,0,0,0,0
774734,0,0,0,0,0,0,0,0
774736,0,0,0,0,0,0,0,0
774741,0,0,0,0,0,0,0,0
774745,0,0,0,0,0,0,0,0
774754,0,0,0,0,0,0,0,0
774763,0,0,0,0,0,0,0,0
774765,0,0,0,0,0,0,0,0
774789,0,0,0,0,0,0,0,0
774790,0,0,0,0,0,0,0,0
774796,0,0,0,0,0,0,0,0
774802,0,0,0,0,0,0,0,0
774804,0,0,0,0,0,0,0,0
774807,0,0,0,0,0,0,0,0
774812,0,0,0,0,0,0,0,0
774816,0,0,0,0,0,0,0,0
774819,0,0,0,0,0,0,0,0
774820,0,0,0,0,0,0,0,0
774826,0,0,0,0,0,0,0,0
774833,0,0,0,0,0,0,0,0
774839,0,0,0,0,0,0,0,0
774840,0,0,0,0,0,0,0,0
774847,0,0,0,0,0,0,0,0
774855,0,0,0,0,0,0,0,0
774857,0,0,0,0,0,0,0,0
774861,0,0,0,0,0,0,0,0
774863,0,0,0,0,0,0,0,0
774864,0,0,0,0,0,0,0,0
774870,0,0,0,0,0,0,0,0
774888,0,0,0,0,0,0,0,0
774895,0,0,0,0,0,0,0,0
774918,0,0,0,0,0,0,0,0
774925,0,0,0,0,0,0,0,0
774928,0,0,0,0,0,0,0,0
774936,0,0,0,0,0,0,0,0
774944,0,0,0,0,0,0,0,0
774949,0,0,0,0,0,0,0,0
774950,0,0,0,0,0,0,0,0
774956,0,0,0,0,0,0,0,0
774963,0,0,0,0,0,0,0,0
774970,0,0,0,0,0,0,0,0
774996,0,0,0,0,0,0,0,0
775002,0,0,0,0,0,0,0,0
775003,0,0,0,0,0,0,0,0
775010,0,0,0,0,0,0,0,0
775030,0,0,0,0,0,0,0,0
775037,0,0,0,0,0,0,0,0
775045,0,0,0,0,0,0,0,0
775053,0,0,0,0,0,0,0,0
775067,0,0,0,0,0,0,0,0
775076,0,0,0,0,0,0,0,0
775085,0,0,0,0,0,0,0,0
775101,0,0,0,0,0,0,0,0
775104,0,0,0,0,0,0,0,0
775110,0,0,0,0,0,0,0,0
775129,0,0,0,0,0,0,0,0
775138,0,0,0,0,0,0,0,0
775177,0,0,0,0,0,0,0,0
775185,0,0,0,0,0,0,0,0
775207,0,0,0,0,0,0,0,0
775218,0,0,0,0,0,0,0,0
775227,0,0,0,0,0,0,0,0
775231,0,0,0,0,0,0,0,0
775243,0,0,0,0,0,0,0,0
775245,0,0,0,0,0,0,0,0
775250,0,0,0,0,0,0,0,0
775254,0,0,0,0,0,0,0,0
775258,0,0,0,0,0,0,0,0
775267,0,0,0,0,0,0,0,0
775281,0,0,0,0,0,0,0,0
775282,0,0,0,0,0,0,0,0
775290,0,0,0,0,0,0,0,0
775298,0,0,0,0,0,0,0,0
775304,0,0,0,0,0,0,0,0
775307,0,0,0,0,0,0,0,0
775311,0,0,0,0,0,0,0,0
775316,0,0,0,0,0,0,0,0
775320,0,0,0,0,0,0,0,0
775328,0,0,0,0,0,0,0,0
775334,0,0,0,0,0,0,0,0
775335,0,0,0,0,0,0,0,0
775339,0,0,0,0,0,0,0,0
775342,0,0,0,0,0,0,0,0
775347,0,0,0,0,0,0,0,0
775352,0,0,0,0,0,0,0,0
775355,0,0,0,0,0,0,0,0
775361,0,0,0,0,0,0,0,0
775363,0,0,0,0,0,0,0,0
775371,0,0,0,0,0,0,0,0
775380,0,0,0,0,0,0,0,0
775389,0,0,0,0,0,0,0,0
775397,0,0,0,0,0,0,0,0
775398,0,0,0,0,0,0,0,0
775401,0,0,0,0,0,0,0,0
775403,0,0,0,0,0,0,0,0
775405,0,0,0,0,0,0,0,0
775410,0,0,0,0,0,0,0,0
775423,0,0,0,0,0,0,0,0
775427,0,0,0,0,0,0,0,0
775428,0,0,0,0,0,0,0,0
775432,0,0,0,0,0,0,0,0
775434,0,0,0,0,0,0,0,0
775436,0,0,0,0,0,0,0,0
775439,0,0,0,0,0,0,0,0
775444,0,0,0,0,0,0,0,0
775452,0,0,0,0,0,0,0,0
775458,0,0,0,0,0,0,0,0
775465,0,0,0,0,0,0,0,0
775469,0,0,0,0,0,0,0,0
775472,0,0,0,0,0,0,0,0
775489,0,0,0,0,0,0,0,0
775495,0,0,0,0,0,0,0,0
775519,0,0,0,0,0,0,0,0
775526,0,0,0,0,0,0,0,0
775534,0,0,0,0,0,0,0,0
775541,0,0,0,0,0,0,0,0
775546,0,0,0,0,0,0,0,0
775548,0,0,0,0,0,0,0,0
775553,0,0,0,0,0,0,0,0
775557,0,0,0,0,0,0,0,0
775561,0,0,0,0,0,0,0,0
775576,0,0,0,0,0,0,0,0
775579,0,0,0,0,0,0,0,0
775584,0,0,0,0,0,0,0,0
775593,0,0,0,0,0,0,0,0
775600,0,0,0,0,0,0,0,0
775603,0,0,0,0,0,0,0,0
775611,0,0,0,0,0,0,0,0
775614,0,0,0,0,0,0,0,0
775628,0,0,0,0,0,0,0,0
775630,0,0,0,0,0,0,0,0
775632,0,0,0,0,0,0,0,0
775637,0,0,0,0,0,0,0,0
775646,0,0,0,0,0,0,0,0
775652,0,0,0,0,0,0,0,0
775655,0,0,0,0,0,0,0,0
775656,0,0,0,0,0,0,0,0
775660,0,0,0,0,0,0,0,0
775664,0,0,0,0,0,0,0,0
775665,0,0,0,0,0,0,0,0
775670,0,0,0,0,0,0,0,0
775678,0,0,0,0,0,0,0,0
775687,0,0,0,0,0,0,0,0
775691,0,0,0,0,0,0,0,0
775694,0,0,0,0,0,0,0,0
775700,0,0,0,0,0,0,0,0
775702,0,0,0,0,0,0,0,0
775710,0,0,0,0,0,0,0,0
775711,0,0,0,0,0,0,0,0
775731,0,0,0,0,0,0,0,0
775735,0,0,0,0,0,0,0,0
775738,0,0,0,0,0,0,0,0
775744,0,0,0,0,0,0,0,0
775748,0,0,0,0,0,0,0,0
775753,0,0,0,0,0,0,0,0
775754,0,0,0,0,0,0,0,0
775755,0,0,0,0,0,0,0,0
775770,0,0,0,0,0,0,0,0
775771,0,0,0,0,0,0,0,0
775779,0,0,0,0,0,0,0,0
775780,0,0,0,0,0,0,0,0
775786,0,0,0,0,0,0,0,0
775789,0,0,0,0,0,0,0,0
775793,0,0,0,0,0,0,0,0
775797,0,0,0,0,0,0,0,0
775799,0,0,0,0,0,0,0,0
775800,0,0,0,0,0,0,0,0
775809,0,0,0,0,0,0,0,0
775813,0,0,0,0,0,0,0,0
775816,0,0,0,0,0,0,0,0
775819,0,0,0,0,0,0,0,0
775823,0,0,0,0,0,0,0,0
775824,0,0,0,0,0,0,0,0
775830,0,0,0,0,0,0,0,0
775842,0,0,0,0,0,0,0,0
775843,0,0,0,0,0,0,0,0
775847,0,0,0,0,0,0,0,0
775854,0,0,0,0,0,0,0,0
775876,0,0,0,0,0,0,0,0
775878,0,0,0,0,0,0,0,0
775885,0,0,0,0,0,0,0,0
775888,0,0,0,0,0,0,0,0
775892,0,0,0,0,0,0,0,0
775897,0,0,0,0,0,0,0,0
775904,0,0,0,0,0,0,0,0
775908,0,0,0,0,0,0,0,0
775910,0,0,0,0,0,0,0,0
775913,0,0,0,0,0,0,0,0
775915,0,0,0,0,0,0,0,0
775916,0,0,0,0,0,0,0,0
775931,0,0,0,0,0,0,0,0
775939,0,0,0,0,0,0,0,0
775940,0,0,0,0,0,0,0,0
775946,0,0,0,0,0,0,0,0
775953,0,0,0,0,0,0,0,0
775959,0,0,0,0,0,0,0,0
775984,0,0,0,0,0,0,0,0
776025,0,0,0,0,0,0,0,0
776031,0,0,0,0,0,0,0,0
776033,0,0,0,0,0,0,0,0
776035,0,0,0,0,0,0,0,0
776039,0,0,0,0,0,0,0,0
776041,0,0,0,0,0,0,0,0
776049,0,0,0,0,0,0,0,0
776056,0,0,0,0,0,0,0,0
776064,0,0,0,0,0,0,0,0
776066,0,0,0,0,0,0,0,0
776068,0,0,0,0,0,0,0,0
776072,0,0,0,0,0,0,0,0
776080,0,0,0,0,0,0,0,0
776084,0,0,0,0,0,0,0,0
776098,0,0,0,0,0,0,0,0
776127,0,0,0,0,0,0,0,0
776148,0,0,0,0,0,0,0,0
776163,0,0,0,0,0,0,0,0
776172,0,0,0,0,0,0,0,0
776176,0,0,0,0,0,0,0,0
776203,0,0,0,0,0,0,0,0
776219,0,0,0,0,0,0,0,0
776254,0,0,0,0,0,0,0,0
776264,0,0,0,0,0,0,0,0
776270,0,0,0,0,0,0,0,0
776280,0,0,0,0,0,0,0,0
776292,0,0,0,0,0,0,0,0
776297,0,0,0,0,0,0,0,0
776299,0,0,0,0,0,0,0,0
776300,0,0,0,0,0,0,0,0
776315,0,0,0,0,0,0,0,0
776319,0,0,0,0,0,0,0,0
776324,0,0,0,0,0,0,0,0
776325,0,0,0,0,0,0,0,0
776327,0,0,0,0,0,0,0,0
776332,0,0,0,0,0,0,0,0
776333,0,0,0,0,0,0,0,0
776360,0,0,0,0,0,0,0,0
776379,0,0,0,0,0,0,0,0
776386,0,0,0,0,0,0,0,0
776388,0,0,0,0,0,0,0,0
776397,0,0,0,0,0,0,0,0
776400,0,0,0,0,0,0,0,0
776404,0,0,0,0,0,0,0,0
776408,0,0,0,0,0,0,0,0
776413,0,0,0,0,0,0,0,0
776416,0,0,0,0,0,0,0,0
776422,0,0,0,0,0,0,0,0
776424,0,0,0,0,0,0,0,0
776432,0,0,0,0,0,0,0,0
776440,0,0,0,0,0,0,0,0
776459,0,0,0,0,0,0,0,0
776462,0,0,0,0,0,0,0,0
776467,0,0,0,0,0,0,0,0
776475,0,0,0,0,0,0,0,0
776477,0,0,0,0,0,0,0,0
776478,0,0,0,0,0,0,0,0
776483,0,0,0,0,0,0,0,0
776486,0,0,0,0,0,0,0,0
776495,0,0,0,0,0,0,0,0
776501,0,0,0,0,0,0,0,0
776505,0,0,0,0,0,0,0,0
776510,0,0,0,0,0,0,0,0
776516,0,0,0,0,0,0,0,0
776523,0,0,0,0,0,0,0,0
776529,0,0,0,0,0,0,0,0
776530,0,0,0,0,0,0,0,0
776536,0,0,0,0,0,0,0,0
776548,0,0,0,0,0,0,0,0
776561,0,0,0,0,0,0,0,0
776583,0,0,0,0,0,0,0,0
776585,0,0,0,0,0,0,0,0
776609,0,0,0,0,0,0,0,0
776610,0,0,0,0,0,0,0,0
776611,0,0,0,0,0,0,0,0
776618,0,0,0,0,0,0,0,0
776627,0,0,0,0,0,0,0,0
776637,0,0,0,0,0,0,0,0
776653,0,0,0,0,0,0,0,0
776684,0,0,0,0,0,0,0,0
776707,0,0,0,0,0,0,0,0
776716,0,0,0,0,0,0,0,0
776721,0,0,0,0,0,0,0,0
776725,0,0,0,0,0,0,0,0
776742,0,0,0,0,0,0,0,0
776752,0,0,0,0,0,0,0,0
776790,0,0,0,0,0,0,0,0
776793,0,0,0,0,0,0,0,0
776797,0,0,0,0,0,0,0,0
776798,0,0,0,0,0,0,0,0
776805,0,0,0,0,0,0,0,0
776807,0,0,0,0,0,0,0,0
776815,0,0,0,0,0,0,0,0
776831,0,0,0,0,0,0,0,0
776866,0,0,0,0,0,0,0,0
776887,0,0,0,0,0,0,0,0
776896,0,0,0,0,0,0,0,0
776903,0,0,0,0,0,0,0,0
776912,0,0,0,0,0,0,0,0
776920,0,0,0,0,0,0,0,0
776930,0,0,0,0,0,0,0,0
776939,0,0,0,0,0,0,0,0
776947,0,0,0,0,0,0,0,0
776949,0,0,0,0,0,0,0,0
776955,0,0,0,0,0,0,0,0
776958,0,0,0,0,0,0,0,0
776963,0,0,0,0,0,0,0,0
776967,0,0,0,0,0,0,0,0
776971,0,0,0,0,0,0,0,0
776976,0,0,0,0,0,0,0,0
776985,0,0,0,0,0,0,0,0
776994,0,0,0,0,0,0,0,0
776998,0,0,0,0,0,0,0,0
777001,0,0,0,0,0,0,0,0
777010,0,0,0,0,0,0,0,0
777013,0,0,0,0,0,0,0,0
777021,0,0,0,0,0,0,0,0
777029,0,0,0,0,0,0,0,0
777048,0,0,0,0,0,0,0,0
777056,0,0,0,0,0,0,0,0
777063,0,0,0,0,0,0,0,0
777064,0,0,0,0,0,0,0,0
777070,0,0,0,0,0,0,0,0
777072,0,0,0,0,0,0,0,0
777074,0,0,0,0,0,0,0,0
777087,0,0,0,0,0,0,0,0
777092,0,0,0,0,0,0,0,0
777094,0,0,0,0,0,0,0,0
777100,0,0,0,0,0,0,0,0
777109,0,0,0,0,0,0,0,0
777117,0,0,0,0,0,0,0,0
777118,0,0,0,0,0,0,0,0
777127,0,0,0,0,0,0,0,0
777131,0,0,0,0,0,0,0,0
777136,0,0,0,0,0,0,0,0
777145,0,0,0,0,0,0,0,0
777154,0,0,0,0,0,0,0,0
777163,0,0,0,0,0,0,0,0
777172,0,0,0,0,0,0,0,0
777181,0,0,0,0,0,0,0,0
777190,0,0,0,0,0,0,0,0
777207,0,0,0,0,0,0,0,0
777223,0,0,0,0,0,0,0,0
777230,0,0,0,0,0,0,0,0
777247,0,0,0,0,0,0,0,0
777252,0,0,0,0,0,0,0,0
777261,0,0,0,0,0,0,0,0
777289,0,0,0,0,0,0,0,0
777298,0,0,0,0,0,0,0,0
777305,0,0,0,0,0,0,0,0
777323,0,0,0,0,0,0,0,0
777332,0,0,0,0,0,0,0,0
777339,0,0,0,0,0,0,0,0
777341,0,0,0,0,0,0,0,0
777350,0,0,0,0,0,0,0,0
777387,0,0,0,0,0,0,0,0
777421,0,0,0,0,0,0,0,0
777430,0,0,0,0,0,0,0,0
777445,0,0,0,0,0,0,0,0
777449,0,0,0,0,0,0,0,0
777452,0,0,0,0,0,0,0,0
777467,0,0,0,0,0,0,0,0
777469,0,0,0,0,0,0,0,0
777476,0,0,0,0,0,0,0,0
777485,0,0,0,0,0,0,0,0
777494,0,0,0,0,0,0,0,0
777500,0,0,0,0,0,0,0,0
777519,0,0,0,0,0,0,0,0
777528,0,0,0,0,0,0,0,0
777537,0,0,0,0,0,0,0,0
777546,0,0,0,0,0,0,0,0
777551,0,0,0,0,0,0,0,0
777555,0,0,0,0,0,0,0,0
777564,0,0,0,0,0,0,0,0
777568,0,0,0,0,0,0,0,0
777591,0,0,0,0,0,0,0,0
777608,0,0,0,0,0,0,0,0
777629,0,0,0,0,0,0,0,0
777635,0,0,0,0,0,0,0,0
777636,0,0,0,0,0,0,0,0
777643,0,0,0,0,0,0,0,0
777644,0,0,0,0,0,0,0,0
777650,0,0,0,0,0,0,0,0
777662,0,0,0,0,0,0,0,0
777671,0,0,0,0,0,0,0,0
777674,0,0,0,0,0,0,0,0
777698,0,0,0,0,0,0,0,0
777706,0,0,0,0,0,0,0,0
777728,0,0,0,0,0,0,0,0
777733,0,0,0,0,0,0,0,0
777751,0,0,0,0,0,0,0,0
777797,0,0,0,0,0,0,0,0
777799,0,0,0,0,0,0,0,0
777805,0,0,0,0,0,0,0,0
777813,0,0,0,0,0,0,0,0
777822,0,0,0,0,0,0,0,0
777823,0,0,0,0,0,0,0,0
777831,0,0,0,0,0,0,0,0
777834,0,0,0,0,0,0,0,0
777838,0,0,0,0,0,0,0,0
777840,0,0,0,0,0,0,0,0
777846,0,0,0,0,0,0,0,0
777849,0,0,0,0,0,0,0,0
777856,0,0,0,0,0,0,0,0
777859,0,0,0,0,0,0,0,0
777870,0,0,0,0,0,0,0,0
777872,0,0,0,0,0,0,0,0
777877,0,0,0,0,0,0,0,0
777886,0,0,0,0,0,0,0,0
777889,0,0,0,0,0,0,0,0
777900,0,0,0,0,0,0,0,0
777911,0,0,0,0,0,0,0,0
777919,0,0,0,0,0,0,0,0
777920,0,0,0,0,0,0,0,0
777926,0,0,0,0,0,0,0,0
777927,0,0,0,0,0,0,0,0
777933,0,0,0,0,0,0,0,0
777935,0,0,0,0,0,0,0,0
777939,0,0,0,0,0,0,0,0
777940,0,0,0,0,0,0,0,0
777948,0,0,0,0,0,0,0,0
777951,0,0,0,0,0,0,0,0
777957,0,0,0,0,0,0,0,0
777964,0,0,0,0,0,0,0,0
777966,0,0,0,0,0,0,0,0
777971,0,0,0,0,0,0,0,0
777975,0,0,0,0,0,0,0,0
777978,0,0,0,0,0,0,0,0
777984,0,0,0,0,0,0,0,0
777986,0,0,0,0,0,0,0,0
777988,0,0,0,0,0,0,0,0
777993,0,0,0,0,0,0,0,0
777994,0,0,0,0,0,0,0,0
778001,0,0,0,0,0,0,0,0
778019,0,0,0,0,0,0,0,0
778028,0,0,0,0,0,0,0,0
778036,0,0,0,0,0,0,0,0
778037,0,0,0,0,0,0,0,0
778044,0,0,0,0,0,0,0,0
778046,0,0,0,0,0,0,0,0
778052,0,0,0,0,0,0,0,0
778053,0,0,0,0,0,0,0,0
778055,0,0,0,0,0,0,0,0
778060,0,0,0,0,0,0,0,0
778064,0,0,0,0,0,0,0,0
778079,0,0,0,0,0,0,0,0
778082,0,0,0,0,0,0,0,0
778108,0,0,0,0,0,0,0,0
778117,0,0,0,0,0,0,0,0
778126,0,0,0,0,0,0,0,0
778144,0,0,0,0,0,0,0,0
778145,0,0,0,0,0,0,0,0
778151,0,0,0,0,0,0,0,0
778153,0,0,0,0,0,0,0,0
778168,0,0,0,0,0,0,0,0
778169,0,0,0,0,0,0,0,0
778176,0,0,0,0,0,0,0,0
778177,0,0,0,0,0,0,0,0
778185,0,0,0,0,0,0,0,0
778190,0,0,0,0,0,0,0,0
778193,0,0,0,0,0,0,0,0
778199,0,0,0,0,0,0,0,0
778201,0,0,0,0,0,0,0,0
778213,0,0,0,0,0,0,0,0
778215,0,0,0,0,0,0,0,0
778220,0,0,0,0,0,0,0,0
778222,0,0,0,0,0,0,0,0
778224,0,0,0,0,0,0,0,0
778227,0,0,0,0,0,0,0,0
778251,0,0,0,0,0,0,0,0
778281,0,0,0,0,0,0,0,0
778288,0,0,0,0,0,0,0,0
778297,0,0,0,0,0,0,0,0
778303,0,0,0,0,0,0,0,0
778304,0,0,0,0,0,0,0,0
778311,0,0,0,0,0,0,0,0
778313,0,0,0,0,0,0,0,0
778318,0,0,0,0,0,0,0,0
778338,0,0,0,0,0,0,0,0
778342,0,0,0,0,0,0,0,0
778354,0,0,0,0,0,0,0,0
778359,0,0,0,0,0,0,0,0
778362,0,0,0,0,0,0,0,0
778368,0,0,0,0,0,0,0,0
778370,0,0,0,0,0,0,0,0
778375,0,0,0,0,0,0,0,0
778383,0,0,0,0,0,0,0,0
778386,0,0,0,0,0,0,0,0
778389,0,0,0,0,0,0,0,0
778395,0,0,0,0,0,0,0,0
778400,0,0,0,0,0,0,0,0
778411,0,0,0,0,0,0,0,0
778419,0,0,0,0,0,0,0,0
778435,0,0,0,0,0,0,0,0
778439,0,0,0,0,0,0,0,0
778443,0,0,0,0,0,0,0,0
778448,0,0,0,0,0,0,0,0
778451,0,0,0,0,0,0,0,0
778457,0,0,0,0,0,0,0,0
778458,0,0,0,0,0,0,0,0
778466,0,0,0,0,0,0,0,0
778473,0,0,0,0,0,0,0,0
778474,0,0,0,0,0,0,0,0
778475,0,0,0,0,0,0,0,0
778478,0,0,0,0,0,0,0,0
778480,0,0,0,0,0,0,0,0
778482,0,0,0,0,0,0,0,0
778486,0,0,0,0,0,0,0,0
778490,0,0,0,0,0,0,0,0
778493,0,0,0,0,0,0,0,0
778494,0,0,0,0,0,0,0,0
778495,0,0,0,0,0,0,0,0
778503,0,0,0,0,0,0,0,0
778508,0,0,0,0,0,0,0,0
778509,0,0,0,0,0,0,0,0
778510,0,0,0,0,0,0,0,0
778518,0,0,0,0,0,0,0,0
778527,0,0,0,0,0,0,0,0
778534,0,0,0,0,0,0,0,0
778536,0,0,0,0,0,0,0,0
778541,0,0,0,0,0,0,0,0
778554,0,0,0,0,0,0,0,0
778558,0,0,0,0,0,0,0,0
778563,0,0,0,0,0,0,0,0
778572,0,0,0,0,0,0,0,0
778575,0,0,0,0,0,0,0,0
778581,0,0,0,0,0,0,0,0
778583,0,0,0,0,0,0,0,0
778589,0,0,0,0,0,0,0,0
778590,0,0,0,0,0,0,0,0
778596,0,0,0,0,0,0,0,0
778605,0,0,0,0,0,0,0,0
778607,0,0,0,0,0,0,0,0
778613,0,0,0,0,0,0,0,0
778615,0,0,0,0,0,0,0,0
778619,0,0,0,0,0,0,0,0
778621,0,0,0,0,0,0,0,0
778623,0,0,0,0,0,0,0,0
778626,0,0,0,0,0,0,0,0
778633,0,0,0,0,0,0,0,0
778634,0,0,0,0,0,0,0,0
778640,0,0,0,0,0,0,0,0
778643,0,0,0,0,0,0,0,0
778648,0,0,0,0,0,0,0,0
778656,0,0,0,0,0,0,0,0
778657,0,0,0,0,0,0,0,0
778670,0,0,0,0,0,0,0,0
